Date,2022/01/17
Time,16:00:49,
Sampling Number,8192,Flicker (MAX) [dB],0.542
Weighting Factor,None,Detected Freq. [Hz],0.366
Decimation Interval,1,Max. [cd/m²],515.715
Flicker Output Sensor,XYZ,Min. [cd/m²],0.227
Light Receiving Sensor,Y (Lv),Ave. [cd/m²],201.536

Time [sec],Original Data,Weighted Data,
0,508.27414,
0.000333333333333333,507.6358,
0.000666666666666667,507.08981,
0.001,506.38193,
0.00133333333333333,505.83093,
0.00166666666666667,505.28482,
0.002,504.75339,
0.00233333333333333,504.19788,
0.00266666666666667,503.72415,
0.003,503.228,
0.00333333333333333,502.69601,
0.00366666666666667,502.21365,
0.004,501.68106,
0.00433333333333333,501.35464,
0.00466666666666667,500.78549,
0.005,500.23727,
0.00533333333333333,499.42105,
0.00566666666666667,498.10214,
0.006,498.31323,
0.00633333333333333,499.27002,
0.00666666666666667,498.72351,
0.007,498.32495,
0.00733333333333333,497.93628,
0.00766666666666667,497.57193,
0.008,497.16895,
0.00833333333333333,496.74097,
0.00866666666666667,496.4342,
0.009,495.99069,
0.00933333333333333,495.56836,
0.00966666666666667,495.24612,
0.01,494.90991,
0.0103333333333333,494.53314,
0.0106666666666667,494.22897,
0.011,493.87589,
0.0113333333333333,493.56369,
0.0116666666666667,493.17227,
0.012,492.759,
0.0123333333333333,488.815,
0.0126666666666667,468.42365,
0.013,468.36896,
0.0133333333333333,488.75031,
0.0136666666666667,513.27472,
0.014,514.42786,
0.0143333333333333,513.52026,
0.0146666666666667,512.49805,
0.015,511.57309,
0.0153333333333333,510.75543,
0.0156666666666667,509.96756,
0.016,509.20016,
0.0163333333333333,508.60306,
0.0166666666666667,507.87766,
0.017,507.27313,
0.0173333333333333,506.5672,
0.0176666666666667,506.05972,
0.018,505.54083,
0.0183333333333333,504.98071,
0.0186666666666667,504.36227,
0.019,503.86349,
0.0193333333333333,503.38254,
0.0196666666666667,502.84937,
0.02,502.37711,
0.0203333333333333,501.96921,
0.0206666666666667,501.4754,
0.021,501.08798,
0.0213333333333333,500.43823,
0.0216666666666667,499.59763,
0.022,498.63873,
0.0223333333333333,498.0448,
0.0226666666666667,499.09485,
0.023,498.92569,
0.0233333333333333,498.43835,
0.0236666666666667,498.08185,
0.024,497.67059,
0.0243333333333333,497.25818,
0.0246666666666667,496.95746,
0.025,496.56525,
0.0253333333333333,496.19794,
0.0256666666666667,495.79083,
0.026,495.36166,
0.0263333333333333,495.10718,
0.0266666666666667,494.70514,
0.027,494.2963,
0.0273333333333333,493.94995,
0.0276666666666667,493.52814,
0.028,493.26706,
0.0283333333333333,492.95944,
0.0286666666666667,492.00372,
0.029,475.54016,
0.0293333333333333,465.70447,
0.0296666666666667,478.64243,
0.03,507.29202,
0.0303333333333333,514.72339,
0.0306666666666667,513.78003,
0.031,512.77246,
0.0313333333333333,511.82562,
0.0316666666666667,511.07776,
0.032,510.19708,
0.0323333333333333,509.41403,
0.0326666666666667,508.72989,
0.033,508.11737,
0.0333333333333333,507.38782,
0.0336666666666667,506.78815,
0.034,506.20175,
0.0343333333333333,505.59354,
0.0346666666666667,505.03876,
0.035,504.53387,
0.0353333333333333,504.04715,
0.0356666666666667,503.49905,
0.036,503.01328,
0.0363333333333333,502.51184,
0.0366666666666667,502.07043,
0.037,501.62106,
0.0373333333333333,501.25381,
0.0376666666666667,500.65353,
0.038,499.86935,
0.0383333333333333,499.1489,
0.0386666666666667,498.05634,
0.039,498.50461,
0.0393333333333333,498.99841,
0.0396666666666667,498.56091,
0.04,498.23389,
0.0403333333333333,497.7775,
0.0406666666666667,497.45889,
0.041,497.00204,
0.0413333333333333,496.62149,
0.0416666666666667,496.27188,
0.042,495.88412,
0.0423333333333333,495.51126,
0.0426666666666667,495.18076,
0.043,494.7597,
0.0433333333333333,494.45026,
0.0436666666666667,494.07657,
0.044,493.71408,
0.0443333333333333,493.35617,
0.0446666666666667,492.96808,
0.045,492.74149,
0.0453333333333333,484.19199,
0.0456666666666667,465.74405,
0.046,471.64301,
0.0463333333333333,496.93878,
0.0466666666666667,514.77332,
0.047,514.20374,
0.0473333333333333,513.37164,
0.0476666666666667,512.27466,
0.048,511.43063,
0.0483333333333333,510.54788,
0.0486666666666667,509.86798,
0.049,509.07718,
0.0493333333333333,508.37939,
0.0496666666666667,507.70792,
0.05,507.12946,
0.0503333333333333,506.44754,
0.0506666666666667,505.8493,
0.051,505.35767,
0.0513333333333333,504.79059,
0.0516666666666667,504.2431,
0.052,503.73419,
0.0523333333333333,503.245,
0.0526666666666667,502.72867,
0.053,502.22754,
0.0533333333333333,501.80893,
0.0536666666666667,501.41989,
0.054,500.95648,
0.0543333333333333,500.33859,
0.0546666666666667,499.46539,
0.055,498.33206,
0.0553333333333333,497.94412,
0.0556666666666667,499.41061,
0.056,498.83963,
0.0563333333333333,498.32861,
0.0566666666666667,497.90802,
0.057,497.58264,
0.0573333333333333,497.18863,
0.0576666666666667,496.90311,
0.058,496.30493,
0.0583333333333333,496.10205,
0.0586666666666667,495.64828,
0.059,495.26031,
0.0593333333333333,494.96643,
0.0596666666666667,494.53409,
0.06,494.25076,
0.0603333333333333,493.85492,
0.0606666666666667,493.51587,
0.061,493.19217,
0.0613333333333333,492.81058,
0.0616666666666667,490.14554,
0.062,470.16235,
0.0623333333333333,467.30588,
0.0626666666666667,485.42551,
0.063,511.96466,
0.0633333333333333,514.58063,
0.0636666666666667,513.61969,
0.064,512.55798,
0.0643333333333333,511.67728,
0.0646666666666667,510.85117,
0.065,510.08258,
0.0653333333333333,509.35709,
0.0656666666666667,508.56854,
0.066,507.99899,
0.0663333333333333,507.2504,
0.0666666666666667,506.61816,
0.067,506.0448,
0.0673333333333333,505.43777,
0.0676666666666667,504.93759,
0.068,504.44763,
0.0683333333333333,503.86356,
0.0686666666666667,503.46176,
0.069,502.86539,
0.0693333333333333,502.33408,
0.0696666666666667,502.00043,
0.07,501.45074,
0.0703333333333333,501.09921,
0.0706666666666667,500.60254,
0.071,499.6434,
0.0713333333333333,498.80511,
0.0716666666666667,497.99792,
0.072,498.92734,
0.0723333333333333,498.87897,
0.0726666666666667,498.5986,
0.073,498.0224,
0.0733333333333333,497.677,
0.0736666666666667,497.37048,
0.074,496.86426,
0.0743333333333333,496.63818,
0.0746666666666667,496.16879,
0.075,495.80692,
0.0753333333333333,495.44281,
0.0756666666666667,495.10489,
0.076,494.73578,
0.0763333333333333,494.27649,
0.0766666666666667,494.06641,
0.077,493.61099,
0.0773333333333333,493.25632,
0.0776666666666667,492.93787,
0.078,492.38571,
0.0783333333333333,478.22525,
0.0786666666666667,465.37717,
0.079,476.34219,
0.0793333333333333,504.70831,
0.0796666666666667,515.0697,
0.08,514.06506,
0.0803333333333333,513.16492,
0.0806666666666667,512.13849,
0.081,511.24808,
0.0813333333333333,510.53537,
0.0816666666666667,509.74954,
0.082,508.99985,
0.0823333333333333,508.33163,
0.0826666666666667,507.63611,
0.083,507.03793,
0.0833333333333333,506.45737,
0.0836666666666667,505.80402,
0.084,505.33496,
0.0843333333333333,504.8031,
0.0846666666666667,504.29623,
0.085,503.77289,
0.0853333333333333,503.2406,
0.0856666666666667,502.73669,
0.086,502.26004,
0.0863333333333333,501.88358,
0.0866666666666667,501.33267,
0.087,500.92828,
0.0873333333333333,500.24353,
0.0876666666666667,499.53094,
0.088,498.13583,
0.0883333333333333,498.64832,
0.0886666666666667,499.23019,
0.089,498.81097,
0.0893333333333333,498.38904,
0.0896666666666667,498.00125,
0.09,497.61682,
0.0903333333333333,497.16977,
0.0906666666666667,496.88138,
0.091,496.48019,
0.0913333333333333,496.13934,
0.0916666666666667,495.66776,
0.092,495.38678,
0.0923333333333333,494.91092,
0.0926666666666667,494.60501,
0.093,494.24338,
0.0933333333333333,493.93192,
0.0936666666666667,493.53061,
0.094,493.20352,
0.0943333333333333,492.80957,
0.0946666666666667,486.67719,
0.095,466.7507,
0.0953333333333333,470.24594,
0.0956666666666667,493.46317,
0.096,514.47028,
0.0963333333333333,514.38232,
0.0966666666666667,513.46576,
0.097,512.53265,
0.0973333333333333,511.54672,
0.0976666666666667,510.83823,
0.098,509.97327,
0.0983333333333333,509.20264,
0.0986666666666667,508.53613,
0.099,507.97165,
0.0993333333333333,507.2435,
0.0996666666666667,506.70087,
0.1,506.06155,
0.100333333333333,505.52896,
0.100666666666667,504.93246,
0.101,504.37753,
0.101333333333333,503.99594,
0.101666666666667,503.39273,
0.102,502.84833,
0.102333333333333,502.44955,
0.102666666666667,501.8793,
0.103,501.48358,
0.103333333333333,501.09589,
0.103666666666667,500.47641,
0.104,499.62952,
0.104333333333333,498.55191,
0.104666666666667,498.13559,
0.105,499.3511,
0.105333333333333,498.98157,
0.105666666666667,498.53036,
0.106,498.10678,
0.106333333333333,497.7081,
0.106666666666667,497.28433,
0.107,496.92648,
0.107333333333333,496.60278,
0.107666666666667,496.10632,
0.108,495.85635,
0.108333333333333,495.43732,
0.108666666666667,495.04773,
0.109,494.69223,
0.109333333333333,494.37085,
0.109666666666667,493.98624,
0.11,493.68658,
0.110333333333333,493.26944,
0.110666666666667,492.97888,
0.111,491.16028,
0.111333333333333,472.46625,
0.111666666666667,466.54669,
0.112,482.52014,
0.112333333333333,510.60098,
0.112666666666667,514.9303,
0.113,513.94391,
0.113333333333333,512.92389,
0.113666666666667,512.07849,
0.114,511.10791,
0.114333333333333,510.42828,
0.114666666666667,509.60443,
0.115,508.93378,
