Date,2022/01/17
Time,18:22:30,
Sampling Number,8192,Flicker (MAX) [dB],-26.044
Weighting Factor,None,Detected Freq. [Hz],0.366
Decimation Interval,1,Max. [cd/m²],579.972
Flicker Output Sensor,XYZ,Min. [cd/m²],455.801
Light Receiving Sensor,Y (Lv),Ave. [cd/m²],534.028

Time [sec],Original Data,Weighted Data,
0,492.26236,
0.000333333333333333,491.7897,
0.000666666666666667,491.3147,
0.001,490.69998,
0.00133333333333333,489.74313,
0.00166666666666667,488.79459,
0.002,488.22253,
0.00233333333333333,489.28091,
0.00266666666666667,489.06616,
0.003,488.53201,
0.00333333333333333,488.20053,
0.00366666666666667,487.73895,
0.004,487.35452,
0.00433333333333333,486.99289,
0.00466666666666667,486.59048,
0.005,486.15161,
0.00533333333333333,485.7562,
0.00566666666666667,485.43112,
0.006,484.97031,
0.00633333333333333,484.74017,
0.00666666666666667,484.32465,
0.007,483.88922,
0.00733333333333333,483.68066,
0.00766666666666667,483.23306,
0.008,482.93088,
0.00833333333333333,481.83228,
0.00866666666666667,464.87268,
0.009,456.71121,
0.00933333333333333,470.77853,
0.00966666666666667,499.29221,
0.01,505.74939,
0.0103333333333333,504.76816,
0.0106666666666667,503.77338,
0.011,502.87299,
0.0113333333333333,502.03445,
0.0116666666666667,501.23373,
0.012,500.43994,
0.0123333333333333,499.67126,
0.0126666666666667,498.95374,
0.013,498.40436,
0.0133333333333333,497.75061,
0.0136666666666667,497.13818,
0.014,496.55405,
0.0143333333333333,495.95532,
0.0146666666666667,495.43896,
0.015,494.85861,
0.0153333333333333,494.38116,
0.0156666666666667,493.81116,
0.016,493.37854,
0.0163333333333333,492.83344,
0.0166666666666667,492.49203,
0.017,491.92804,
0.0173333333333333,491.42474,
0.0176666666666667,490.48746,
0.018,489.88531,
0.0183333333333333,488.73422,
0.0186666666666667,489.3078,
0.019,489.73737,
0.0193333333333333,489.2471,
0.0196666666666667,488.81857,
0.02,488.28656,
0.0203333333333333,487.95462,
0.0206666666666667,487.57782,
0.021,487.16553,
0.0213333333333333,486.79349,
0.0216666666666667,486.38919,
0.022,485.95923,
0.0223333333333333,485.62021,
0.0226666666666667,485.24887,
0.023,484.87286,
0.0233333333333333,484.50214,
0.0236666666666667,484.14862,
0.024,483.91034,
0.0243333333333333,483.40152,
0.0246666666666667,483.00305,
0.025,473.82724,
0.0253333333333333,456.37973,
0.0256666666666667,463.20374,
0.026,488.99133,
0.0263333333333333,505.23761,
0.0266666666666667,504.65979,
0.027,503.54843,
0.0273333333333333,502.72159,
0.0276666666666667,501.90411,
0.028,501.05386,
0.0283333333333333,500.34668,
0.0286666666666667,499.50375,
0.029,498.95276,
0.0293333333333333,498.21756,
0.0296666666666667,497.56442,
0.03,496.98288,
0.0303333333333333,496.35855,
0.0306666666666667,495.79761,
0.031,495.32468,
0.0313333333333333,494.69336,
0.0316666666666667,494.16061,
0.032,493.67731,
0.0323333333333333,493.1481,
0.0326666666666667,492.66809,
0.033,492.22791,
0.0333333333333333,491.68851,
0.0336666666666667,491.17081,
0.034,490.62277,
0.0343333333333333,489.73361,
0.0346666666666667,488.49942,
0.035,488.39523,
0.0353333333333333,489.46039,
0.0356666666666667,488.98114,
0.036,488.53955,
0.0363333333333333,488.09766,
0.0366666666666667,487.67575,
0.037,487.35095,
0.0373333333333333,486.92889,
0.0376666666666667,486.42545,
0.038,486.15964,
0.0383333333333333,485.73209,
0.0386666666666667,485.35016,
0.039,485.07074,
0.0393333333333333,484.63037,
0.0396666666666667,484.24548,
0.04,483.9115,
0.0403333333333333,483.57315,
0.0406666666666667,483.18121,
0.041,482.82034,
0.0413333333333333,479.79047,
0.0416666666666667,460.00528,
0.042,458.4119,
0.0423333333333333,477.41956,
0.0426666666666667,503.16495,
0.043,505.05008,
0.0433333333333333,504.12952,
0.0436666666666667,503.18488,
0.044,502.18698,
0.0443333333333333,501.50046,
0.0446666666666667,500.65356,
0.045,499.86005,
0.0453333333333333,499.20956,
0.0456666666666667,498.52792,
0.046,497.93265,
0.0463333333333333,497.2688,
0.0466666666666667,496.72217,
0.047,496.10565,
0.0473333333333333,495.57727,
0.0476666666666667,495.02942,
0.048,494.43942,
0.0483333333333333,493.81607,
0.0486666666666667,493.39908,
0.049,492.95007,
0.0493333333333333,492.39404,
0.0496666666666667,491.98416,
0.05,491.4743,
0.0503333333333333,490.94742,
0.0506666666666667,490.06531,
0.051,489.07779,
0.0513333333333333,488.4502,
0.0516666666666667,489.33737,
0.052,489.16907,
0.0523333333333333,488.72729,
0.0526666666666667,488.41248,
0.053,487.87906,
0.0533333333333333,487.60165,
0.0536666666666667,487.05484,
0.054,486.62482,
0.0543333333333333,486.35394,
0.0546666666666667,485.9949,
0.055,485.59256,
0.0553333333333333,485.16153,
0.0556666666666667,484.81454,
0.056,484.45609,
0.0563333333333333,484.08347,
0.0566666666666667,483.69232,
0.057,483.4202,
0.0573333333333333,482.96442,
0.0576666666666667,482.38931,
0.058,467.48123,
0.0583333333333333,456.22763,
0.0586666666666667,468.06573,
0.059,496.49408,
0.0593333333333333,505.59283,
0.0596666666666667,504.56726,
0.06,503.63879,
0.0603333333333333,502.72342,
0.0606666666666667,501.86893,
0.061,501.01596,
0.0613333333333333,500.3262,
0.0616666666666667,499.5202,
0.062,498.99133,
0.0623333333333333,498.21603,
0.0626666666666667,497.58057,
0.063,496.98907,
0.0633333333333333,496.40421,
0.0636666666666667,495.90689,
0.064,495.25912,
0.0643333333333333,494.841,
0.0646666666666667,494.22418,
0.065,493.64352,
0.0653333333333333,493.20251,
0.0656666666666667,492.77747,
0.066,492.26404,
0.0663333333333333,491.72391,
0.0666666666666667,491.27628,
0.067,490.52979,
0.0673333333333333,489.8356,
0.0676666666666667,488.52625,
0.068,488.99835,
0.0683333333333333,489.52701,
0.0686666666666667,489.07309,
0.069,488.63901,
0.0693333333333333,488.18561,
0.0696666666666667,487.87045,
0.07,487.37241,
0.0703333333333333,487.06354,
0.0706666666666667,486.61325,
0.071,486.22409,
0.0713333333333333,485.89786,
0.0716666666666667,485.41312,
0.072,485.04962,
0.0723333333333333,484.60968,
0.0726666666666667,484.3913,
0.073,483.95807,
0.0733333333333333,483.57153,
0.0736666666666667,483.24985,
0.074,482.91138,
0.0743333333333333,475.90286,
0.0746666666666667,456.91498,
0.075,461.543,
0.0753333333333333,485.5755,
0.0756666666666667,505.21671,
0.076,504.92111,
0.0763333333333333,503.94305,
0.0766666666666667,503.02112,
0.077,502.1293,
0.0773333333333333,501.26813,
0.0776666666666667,500.51614,
0.078,499.76715,
0.0783333333333333,499.1593,
0.0786666666666667,498.34125,
0.079,497.81219,
0.0793333333333333,497.16489,
0.0796666666666667,496.54459,
0.08,496.00079,
0.0803333333333333,495.39566,
0.0806666666666667,494.90344,
0.081,494.38535,
0.0813333333333333,493.82053,
0.0816666666666667,493.34555,
0.082,492.88824,
0.0823333333333333,492.3566,
0.0826666666666667,491.94183,
0.083,491.43854,
0.0833333333333333,490.90372,
0.0836666666666667,489.96158,
0.084,488.86835,
0.0843333333333333,488.52194,
0.0846666666666667,489.71039,
0.085,489.11795,
0.0853333333333333,488.73685,
0.0856666666666667,488.23239,
0.086,487.95743,
0.0863333333333333,487.5575,
0.0866666666666667,487.05933,
0.087,486.68387,
0.0873333333333333,486.2533,
0.0876666666666667,485.87286,
0.088,485.6543,
0.0883333333333333,485.09518,
0.0886666666666667,484.77924,
0.089,484.41266,
0.0893333333333333,484.04269,
0.0896666666666667,483.71469,
0.09,483.38651,
0.0903333333333333,482.98145,
0.0906666666666667,480.99344,
0.091,462.0127,
0.0913333333333333,457.63135,
0.0916666666666667,474.31796,
0.092,501.75763,
0.0923333333333333,505.24655,
0.0926666666666667,504.29785,
0.093,503.40128,
0.0933333333333333,502.40497,
0.0936666666666667,501.54813,
0.094,500.81003,
0.0943333333333333,500.01825,
0.0946666666666667,499.21286,
0.095,498.67233,
0.0953333333333333,498.01376,
0.0956666666666667,497.42935,
0.096,496.86661,
0.0963333333333333,496.2186,
0.0966666666666667,495.69995,
0.097,495.15497,
0.0973333333333333,494.54233,
0.0976666666666667,493.95929,
0.098,493.54669,
0.0983333333333333,493.02707,
0.0986666666666667,492.64188,
0.099,492.11676,
0.0993333333333333,491.66418,
0.0996666666666667,491.11127,
0.1,490.16415,
0.100333333333333,489.40143,
0.100666666666667,488.5636,
0.101,489.22345,
0.101333333333333,489.37225,
0.101666666666667,488.8598,
0.102,488.40973,
0.102333333333333,488.05649,
0.102666666666667,487.67242,
0.103,487.32123,
0.103333333333333,486.82169,
0.103666666666667,486.48251,
0.104,486.05255,
0.104333333333333,485.65231,
0.104666666666667,485.284,
0.105,484.92465,
0.105333333333333,484.55399,
0.105666666666667,484.19907,
0.106,483.91986,
0.106333333333333,483.52521,
0.106666666666667,483.12228,
0.107,482.64557,
0.107333333333333,470.17093,
0.107666666666667,455.93335,
0.108,465.59222,
0.108333333333333,493.40256,
0.108666666666667,505.46216,
0.109,504.6058,
0.109333333333333,503.57663,
0.109666666666667,502.61453,
0.11,501.84094,
0.110333333333333,501.0079,
0.110666666666667,500.18787,
0.111,499.50241,
0.111333333333333,498.74808,
0.111666666666667,498.25168,
0.112,497.55823,
0.112333333333333,496.92743,
0.112666666666667,496.2644,
0.113,495.81357,
0.113333333333333,495.22226,
0.113666666666667,494.70364,
0.114,494.18878,
0.114333333333333,493.68246,
0.114666666666667,493.19528,
0.115,492.69727,
0.115333333333333,492.1705,
0.115666666666667,491.66772,
0.116,491.23679,
0.116333333333333,490.54779,
0.116666666666667,489.80304,
0.117,488.39276,
0.117333333333333,488.69357,
0.117666666666667,489.4061,
0.118,488.93616,
0.118333333333333,488.4144,
0.118666666666667,488.08356,
0.119,487.71219,
0.119333333333333,487.26077,
0.119666666666667,486.82962,
0.12,486.556,
0.120333333333333,486.10068,
0.120666666666667,485.81183,
0.121,485.30624,
0.121333333333333,485.00665,
0.121666666666667,484.54041,
0.122,484.27356,
0.122333333333333,483.81525,
0.122666666666667,483.53174,
0.123,483.14709,
0.123333333333333,482.88824,
0.123666666666667,477.72968,
0.124,457.82877,
0.124333333333333,460.15182,
0.124666666666667,482.0488,
0.125,504.64273,
0.125333333333333,505.03082,
0.125666666666667,504.00357,
0.126,503.06891,
0.126333333333333,502.24435,
