Date,2022/01/18
Time,08:51:18,
Sampling Number,8192,Flicker (MAX) [dB],-12.697
Weighting Factor,None,Detected Freq. [Hz],1.465
Decimation Interval,1,Max. [cd/m²],317.700
Flicker Output Sensor,XYZ,Min. [cd/m²],141.665
Light Receiving Sensor,Y (Lv),Ave. [cd/m²],222.805

Time [sec],Original Data,Weighted Data,
0,161.24042,
0.000333333333333333,161.10405,
0.000666666666666667,160.91135,
0.001,160.76257,
0.00133333333333333,160.62263,
0.00166666666666667,160.39957,
0.002,160.23146,
0.00233333333333333,160.16876,
0.00266666666666667,159.99284,
0.003,159.77719,
0.00333333333333333,159.68146,
0.00366666666666667,159.33894,
0.004,159.14191,
0.00433333333333333,159.09282,
0.00466666666666667,159.14032,
0.005,159.11858,
0.00533333333333333,158.97247,
0.00566666666666667,158.81105,
0.006,158.74786,
0.00633333333333333,158.62378,
0.00666666666666667,158.46152,
0.007,158.39134,
0.00733333333333333,158.24638,
0.00766666666666667,158.04309,
0.008,157.95575,
0.00833333333333333,157.9012,
0.00866666666666667,157.69737,
0.009,157.66725,
0.00933333333333333,157.4976,
0.00966666666666667,157.40123,
0.01,157.24213,
0.0103333333333333,157.14468,
0.0106666666666667,157.06906,
0.011,154.38608,
0.0113333333333333,143.55548,
0.0116666666666667,142.37802,
0.012,151.51259,
0.0123333333333333,162.43153,
0.0126666666666667,163.28993,
0.013,163.30177,
0.0133333333333333,163.12224,
0.0136666666666667,162.95354,
0.014,162.79095,
0.0143333333333333,162.60683,
0.0146666666666667,162.36934,
0.015,162.19464,
0.0153333333333333,161.95576,
0.0156666666666667,161.88101,
0.016,161.58641,
0.0163333333333333,161.44739,
0.0166666666666667,161.31207,
0.017,161.07874,
0.0173333333333333,160.92511,
0.0176666666666667,160.73618,
0.018,160.55647,
0.0183333333333333,160.44975,
0.0186666666666667,160.31102,
0.019,160.12712,
0.0193333333333333,160.01462,
0.0196666666666667,159.79585,
0.02,159.63603,
0.0203333333333333,159.2813,
0.0206666666666667,159.24374,
0.021,159.1985,
0.0213333333333333,159.26898,
0.0216666666666667,159.18369,
0.022,159.01433,
0.0223333333333333,158.89259,
0.0226666666666667,158.76141,
0.023,158.59247,
0.0233333333333333,158.47092,
0.0236666666666667,158.37994,
0.024,158.20924,
0.0243333333333333,158.13747,
0.0246666666666667,157.98854,
0.025,157.88988,
0.0253333333333333,157.86595,
0.0256666666666667,157.59669,
0.026,157.53448,
0.0263333333333333,157.43907,
0.0266666666666667,157.28967,
0.027,157.17648,
0.0273333333333333,156.56644,
0.0276666666666667,147.28452,
0.028,141.66464,
0.0283333333333333,146.90692,
0.0286666666666667,160.05598,
0.029,163.38637,
0.0293333333333333,163.47015,
0.0296666666666667,163.29492,
0.03,163.09605,
0.0303333333333333,163.00865,
0.0306666666666667,162.71683,
0.031,162.54346,
0.0313333333333333,162.38283,
0.0316666666666667,162.18129,
0.032,161.95122,
0.0323333333333333,161.73076,
0.0326666666666667,161.64417,
0.033,161.44441,
0.0333333333333333,161.24547,
0.0336666666666667,161.06302,
0.034,160.89647,
0.0343333333333333,160.71404,
0.0346666666666667,160.5759,
0.035,160.44795,
0.0353333333333333,160.31113,
0.0356666666666667,160.12675,
0.036,160.0202,
0.0363333333333333,159.79811,
0.0366666666666667,159.49342,
0.037,159.36795,
0.0373333333333333,159.30893,
0.0376666666666667,159.34764,
0.038,159.26915,
0.0383333333333333,159.17064,
0.0386666666666667,159.02751,
0.039,158.83499,
0.0393333333333333,158.78561,
0.0396666666666667,158.66299,
0.04,158.48198,
0.0403333333333333,158.28879,
0.0406666666666667,158.32646,
0.041,158.13707,
0.0413333333333333,157.95273,
0.0416666666666667,157.87935,
0.042,157.80809,
0.0423333333333333,157.64038,
0.0426666666666667,157.57581,
0.043,157.41742,
0.0433333333333333,157.34612,
0.0436666666666667,157.21809,
0.044,151.98595,
0.0443333333333333,142.18459,
0.0446666666666667,143.66299,
0.045,155.14487,
0.0453333333333333,162.9509,
0.0456666666666667,163.21228,
0.046,163.1584,
0.0463333333333333,162.95985,
0.0466666666666667,162.77596,
0.047,162.61151,
0.0473333333333333,162.39198,
0.0476666666666667,162.27641,
0.048,162.02982,
0.0483333333333333,161.88063,
0.0486666666666667,161.61081,
0.049,161.42325,
0.0493333333333333,161.24297,
0.0496666666666667,161.08932,
0.05,160.92755,
0.0503333333333333,160.79666,
0.0506666666666667,160.58276,
0.051,160.46021,
0.0513333333333333,160.27707,
0.0516666666666667,160.11526,
0.052,159.97589,
0.0523333333333333,159.85429,
0.0526666666666667,159.65224,
0.053,159.42635,
0.0533333333333333,159.10388,
0.0536666666666667,159.09973,
0.054,159.05167,
0.0543333333333333,159.07419,
0.0546666666666667,158.97606,
0.055,158.819,
0.0553333333333333,158.74364,
0.0556666666666667,158.63725,
0.056,158.40437,
0.0563333333333333,158.37929,
0.0566666666666667,158.16559,
0.057,158.07111,
0.0573333333333333,157.98386,
0.0576666666666667,157.8613,
0.058,157.72708,
0.0583333333333333,157.63779,
0.0586666666666667,157.4565,
0.059,157.32751,
0.0593333333333333,157.27303,
0.0596666666666667,157.09929,
0.06,157.01651,
0.0603333333333333,155.2448,
0.0606666666666667,144.45773,
0.061,142.04645,
0.0613333333333333,149.96425,
0.0616666666666667,161.92523,
0.062,163.34805,
0.0623333333333333,163.3295,
0.0626666666666667,163.20204,
0.063,163.03818,
0.0633333333333333,162.85518,
0.0636666666666667,162.62776,
0.064,162.39752,
0.0643333333333333,162.20383,
0.0646666666666667,162.05042,
0.065,161.77307,
0.0653333333333333,161.72978,
0.0656666666666667,161.48691,
0.066,161.37799,
0.0663333333333333,161.08398,
0.0666666666666667,160.87587,
0.067,160.81326,
0.0673333333333333,160.55792,
0.0676666666666667,160.51253,
0.068,160.28926,
0.0683333333333333,160.14676,
0.0686666666666667,160.00261,
0.069,159.87576,
0.0693333333333333,159.67058,
0.0696666666666667,159.32106,
0.07,159.27219,
0.0703333333333333,159.18201,
0.0706666666666667,159.21872,
0.071,159.15421,
0.0713333333333333,159.05125,
0.0716666666666667,158.88545,
0.072,158.76175,
0.0723333333333333,158.6185,
0.0726666666666667,158.46318,
0.073,158.37636,
0.0733333333333333,158.26311,
0.0736666666666667,158.16608,
0.074,158.06973,
0.0743333333333333,157.88918,
0.0746666666666667,157.75694,
0.075,157.64708,
0.0753333333333333,157.54729,
0.0756666666666667,157.41597,
0.076,157.28535,
0.0763333333333333,157.23262,
0.0766666666666667,156.79585,
0.077,148.63708,
0.0773333333333333,141.66714,
0.0776666666666667,145.66374,
0.078,158.80765,
0.0783333333333333,163.32114,
0.0786666666666667,163.38977,
0.079,163.31586,
0.0793333333333333,163.01622,
0.0796666666666667,162.94554,
0.08,162.76427,
0.0803333333333333,162.55766,
0.0806666666666667,162.30302,
0.081,162.14955,
0.0813333333333333,161.99139,
0.0816666666666667,161.74739,
0.082,161.60403,
0.0823333333333333,161.3504,
0.0826666666666667,161.23686,
0.083,161.00188,
0.0833333333333333,160.86462,
0.0836666666666667,160.74675,
0.084,160.53004,
0.0843333333333333,160.41124,
0.0846666666666667,160.25269,
0.085,160.12209,
0.0853333333333333,159.99506,
0.0856666666666667,159.75676,
0.086,159.40236,
0.0863333333333333,159.31932,
0.0866666666666667,159.28912,
0.087,159.30923,
0.0873333333333333,159.24548,
0.0876666666666667,159.07257,
0.088,159.01019,
0.0883333333333333,158.79114,
0.0886666666666667,158.69397,
0.089,158.61774,
0.0893333333333333,158.44328,
0.0896666666666667,158.30685,
0.09,158.18141,
0.0903333333333333,158.06973,
0.0906666666666667,158.0011,
0.091,157.80334,
0.0913333333333333,157.73524,
0.0916666666666667,157.54637,
0.092,157.48701,
0.0923333333333333,157.40378,
0.0926666666666667,157.23813,
0.093,157.18719,
0.0933333333333333,153.03819,
0.0936666666666667,142.70779,
0.094,143.13423,
0.0943333333333333,153.66896,
0.0946666666666667,163.05031,
0.095,163.49265,
0.0953333333333333,163.36967,
0.0956666666666667,163.24895,
0.096,163.09868,
0.0963333333333333,162.8887,
0.0966666666666667,162.67496,
0.097,162.46078,
0.0973333333333333,162.30428,
0.0976666666666667,162.08035,
0.098,161.89886,
0.0983333333333333,161.74184,
0.0986666666666667,161.50243,
0.099,161.33229,
0.0993333333333333,161.15007,
0.0996666666666667,160.9882,
0.1,160.88646,
0.100333333333333,160.69096,
0.100666666666667,160.49606,
0.101,160.30922,
0.101333333333333,160.21461,
0.101666666666667,160.06937,
0.102,159.86127,
0.102333333333333,159.66885,
0.102666666666667,159.36865,
0.103,159.33287,
0.103333333333333,159.2431,
0.103666666666667,159.36343,
0.104,159.20944,
0.104333333333333,159.03691,
0.104666666666667,158.95778,
0.105,158.83665,
0.105333333333333,158.65973,
0.105666666666667,158.5067,
0.106,158.45341,
0.106333333333333,158.2606,
0.106666666666667,158.17503,
0.107,158.05644,
0.107333333333333,157.90096,
0.107666666666667,157.79045,
0.108,157.72752,
0.108333333333333,157.5594,
0.108666666666667,157.46375,
0.109,157.33835,
0.109333333333333,157.16843,
0.109666666666667,156.1244,
0.11,145.72871,
0.110333333333333,141.86143,
0.110666666666667,148.64699,
0.111,161.34859,
0.111333333333333,163.45737,
0.111666666666667,163.43446,
0.112,163.35588,
0.112333333333333,163.23622,
0.112666666666667,162.96678,
0.113,162.81319,
0.113333333333333,162.5864,
0.113666666666667,162.41698,
0.114,162.18623,
0.114333333333333,161.95717,
0.114666666666667,161.84753,
0.115,161.6537,
0.115333333333333,161.4381,
0.115666666666667,161.26979,
0.116,161.1351,
0.116333333333333,160.93535,
0.116666666666667,160.82219,
0.117,160.58798,
0.117333333333333,160.50299,
0.117666666666667,160.26871,
0.118,160.21202,
0.118333333333333,160.00356,
0.118666666666667,159.82814,
0.119,159.45375,
0.119333333333333,159.42117,
0.119666666666667,159.36275,
0.12,159.35008,
0.120333333333333,159.26852,
0.120666666666667,159.1196,
0.121,159.03488,
0.121333333333333,158.88976,
0.121666666666667,158.78062,
0.122,158.66293,
0.122333333333333,158.53279,
0.122666666666667,158.39301,
0.123,158.25377,
0.123333333333333,158.13948,
0.123666666666667,157.99619,
0.124,157.92119,
0.124333333333333,157.81392,
0.124666666666667,157.662,
0.125,157.56387,
0.125333333333333,157.40257,
0.125666666666667,157.30109,
0.126,157.0966,
0.126333333333333,150.1454,
0.126666666666667,141.91927,
0.127,144.80498,
0.127333333333333,157.42851,
0.127666666666667,163.33936,
0.128,163.45914,
0.128333333333333,163.34306,
0.128666666666667,163.13084,
0.129,163.08307,
0.129333333333333,162.75125,
0.129666666666667,162.62769,
0.13,162.42387,
0.130333333333333,162.27301,
0.130666666666667,162.02925,
0.131,161.83636,
0.131333333333333,161.62341,
0.131666666666667,161.5396,
0.132,161.31111,
0.132333333333333,161.12358,
0.132666666666667,160.98067,
0.133,160.81752,
0.133333333333333,160.62975,
0.133666666666667,160.4545,
0.134,160.33157,
0.134333333333333,160.16771,
0.134666666666667,160.03737,
0.135,159.81558,
0.135333333333333,159.55795,
0.135666666666667,159.37657,
0.136,159.29633,
0.136333333333333,159.34187,
0.136666666666667,159.30449,
0.137,159.13286,
0.137333333333333,159.04369,
0.137666666666667,158.86598,
0.138,158.74838,
0.138333333333333,158.589,
0.138666666666667,158.49805,
0.139,158.3569,
0.139333333333333,158.22334,
0.139666666666667,158.1346,
0.14,158.03082,
0.140333333333333,157.89018,
0.140666666666667,157.76418,
0.141,157.66862,
0.141333333333333,157.51375,
0.141666666666667,157.43286,
0.142,157.34006,
0.142333333333333,157.21281,
0.142666666666667,154.32361,
0.143,143.39799,
0.143333333333333,142.56799,
0.143666666666667,152.00584,
0.144,162.58093,
0.144333333333333,163.41071,
0.144666666666667,163.30278,
0.145,163.22978,
0.145333333333333,163.00896,
0.145666666666667,162.86465,
0.146,162.61986,
0.146333333333333,162.41301,
0.146666666666667,162.23456,
0.147,162.117,
0.147333333333333,161.85411,
0.147666666666667,161.63397,
0.148,161.49426,
0.148333333333333,161.33878,
0.148666666666667,161.14102,
0.149,160.95271,
0.149333333333333,160.83673,
0.149666666666667,160.59761,
0.15,160.43135,
0.150333333333333,160.23671,
0.150666666666667,160.11761,
0.151,160.03728,
0.151333333333333,159.8119,
0.151666666666667,159.57602,
0.152,159.29475,
0.152333333333333,159.34727,
0.152666666666667,159.20619,
0.153,159.25816,
0.153333333333333,159.16232,
0.153666666666667,159.00252,
0.154,158.83173,
0.154333333333333,158.70467,
0.154666666666667,158.60991,
0.155,158.44435,
0.155333333333333,158.38115,
0.155666666666667,158.18106,
0.156,158.10173,
0.156333333333333,157.92482,
0.156666666666667,157.8573,
0.157,157.77214,
0.157333333333333,157.63564,
0.157666666666667,157.48753,
0.158,157.39798,
